Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1743,2025-07-11,2025-07-13,Patricia Green,CUST538,Home Office,Electronics,Headphone,PROD3971,West,Missouri,Reesebury,3,4476.28,10,12085.96,3356.78,0.0,22,No,0,Velez LLC,christopher38@example.com,Credit Card,Cancelled
ORD1744,2025-01-10,2025-01-13,Amanda Hill,CUST611,Home Office,Electronics,Keyboard,PROD2251,North,Louisiana,Kimberlytown,3,3911.14,5,11146.75,2456.6,-784.89,50,No,0,Parker Ltd,mary27@example.com,Cash,Returned
ORD1745,2024-05-06,2024-05-13,John Church,CUST168,Consumer,Groceries,Snacks,PROD5562,South,New Mexico,South Brian,2,1682.96,5,3197.62,963.91,-232.97,31,No,0,Hill PLC,stephanie72@example.com,Cash,Returned
ORD1746,2025-12-08,2025-12-12,Debbie Simpson,CUST810,Corporate,Electronics,Monitor,PROD5028,West,Iowa,East Monica,7,2791.76,20,15633.86,1991.94,0.0,24,No,0,"Williams, Wilson and Johnson",criley@example.net,Credit Card,Pending
ORD1747,2025-11-01,2025-11-06,Trevor Braun,CUST832,Corporate,Office Supplies,Pen,PROD4853,East,Kentucky,Lake Meganstad,1,1096.07,0,1096.07,706.92,-113.45,7,Yes,21,"Higgins, Burke and Bailey",hunterdaniel@example.org,Bank Transfer,Returned
ORD1748,2024-10-24,2024-10-27,Kelly Calderon,CUST969,Consumer,Electronics,Mouse,PROD3361,West,Utah,Joneschester,4,1132.61,5,4303.92,591.61,0.0,7,Yes,50,Thomas-Nguyen,matthew65@example.com,UPI,Pending
ORD1749,2024-12-07,2024-12-11,Caitlin Williams,CUST850,Consumer,Groceries,Eggs,PROD1886,North,Georgia,North Chelseamouth,10,461.47,20,3691.76,391.41,560.48,9,Yes,31,"Baldwin, Harmon and Logan",shelby69@example.org,UPI,Delivered
ORD1750,2025-09-15,2025-09-16,Jane Cuevas,CUST350,Consumer,Furniture,Dining Table,PROD7823,South,Colorado,East Arianashire,3,2401.85,5,6845.27,1919.66,0.0,30,No,0,"Kelley, Barnes and Quinn",lawsondonna@example.net,Cash,Cancelled
ORD1751,2025-03-31,2025-04-06,Cory Johnston,CUST445,Corporate,Furniture,Bookshelf,PROD2822,South,Kansas,Johnstad,1,4417.67,0,4417.67,3276.45,0.0,32,No,0,Bryant Ltd,steelesean@example.com,UPI,Pending
ORD1752,2025-01-29,2025-01-30,Justin Jones,CUST505,Corporate,Groceries,Vegetables,PROD5227,East,Mississippi,Jacobsmouth,4,2175.98,5,8268.72,1324.59,3235.28,33,No,0,Hall-Carey,sarasanchez@example.com,Cash,Delivered
ORD1753,2025-09-28,2025-09-30,Brenda Green,CUST860,Consumer,Groceries,Vegetables,PROD1917,South,Maine,Leeland,7,1000.1,20,5600.56,742.11,1444.74,44,No,0,Fisher-Lucero,xchen@example.org,Cash,Delivered
ORD1754,2026-03-22,2026-03-26,Jesse Jackson,CUST420,Home Office,Groceries,Rice,PROD7233,South,Nebraska,Kathyfort,1,4036.36,15,3430.91,2332.58,1448.21,6,Yes,22,"Garcia, Booth and Bass",vaughnveronica@example.org,Bank Transfer,Delivered
ORD1755,2025-05-27,2025-06-01,Tamara Strong,CUST897,Corporate,Furniture,Study Table,PROD5623,South,Minnesota,South Heidi,9,621.68,5,5315.36,459.32,0.0,12,No,0,Joseph Inc,phyllis59@example.net,Net Banking,Cancelled
ORD1756,2025-08-14,2025-08-16,Nathan Jones,CUST753,Consumer,Office Supplies,Stapler,PROD2393,North,Minnesota,Lozanomouth,10,4933.82,15,41937.47,2557.06,0.0,5,Yes,50,"Davenport, Roberts and Woods",jessicacummings@example.net,Bank Transfer,Cancelled
ORD1757,2026-04-04,2026-04-05,Katrina Hernandez,CUST465,Corporate,Groceries,Vegetables,PROD4192,East,Alabama,Emilymouth,7,3655.87,5,24311.54,2855.46,5322.73,21,No,0,Flores-Thompson,shirley13@example.com,Cash,Delivered
ORD1758,2025-05-11,2025-05-17,Justin Merritt,CUST615,Consumer,Office Supplies,Pen,PROD7260,West,Pennsylvania,Mitchellfurt,10,4357.18,0,43571.8,2684.23,0.0,43,No,0,Todd-Mckay,cervantesjessica@example.net,Cash,Pending
ORD1759,2024-10-03,2024-10-04,Donald Hobbs,CUST740,Consumer,Office Supplies,Notebook,PROD3307,South,Massachusetts,West Justinville,9,2629.87,20,18935.06,2000.17,0.0,28,No,0,Hill-Gonzales,keithhardin@example.net,UPI,Cancelled
ORD1760,2025-11-29,2025-12-02,David Ramirez,CUST397,Corporate,Groceries,Milk,PROD7350,South,Connecticut,New Mary,4,4985.35,20,15953.12,2642.23,0.0,36,No,0,Johnson Inc,adamwall@example.org,Cash,Pending
ORD1761,2025-02-04,2025-02-05,Tom Duncan,CUST924,Consumer,Office Supplies,Stapler,PROD9964,North,Washington,Meyermouth,8,561.16,10,4040.35,318.68,0.0,10,No,0,Hardin-Moran,wallaceryan@example.com,Credit Card,Cancelled
ORD1762,2024-06-29,2024-07-02,Wendy Dennis,CUST690,Corporate,Electronics,Laptop,PROD2165,South,Delaware,Lindabury,8,1363.93,15,9274.72,1215.8,-231.73,8,Yes,50,"Jones, Moore and Rogers",gmccoy@example.net,Credit Card,Returned
ORD1763,2025-12-17,2025-12-22,Michael Mcclain,CUST599,Consumer,Electronics,Keyboard,PROD7568,West,Arizona,Garciahaven,10,4593.99,5,43642.9,3107.06,0.0,23,No,0,Lee-Grant,averycourtney@example.org,Credit Card,Cancelled
ORD1764,2024-08-07,2024-08-13,Shelby Robinson,CUST523,Home Office,Groceries,Eggs,PROD1699,North,Illinois,Theodorefort,4,3528.75,20,11292.0,1775.59,5610.11,18,No,0,Gross LLC,jamesliu@example.net,Cash,Delivered
ORD1765,2026-02-17,2026-02-19,Cindy Hamilton,CUST683,Corporate,Furniture,Study Table,PROD7360,West,New York,Lake Gregory,2,1809.8,15,3076.66,1370.01,-91.08,11,No,0,Watts-Austin,danawashington@example.net,Credit Card,Returned
ORD1766,2024-09-09,2024-09-13,Sara Golden,CUST886,Corporate,Office Supplies,File Folder,PROD6385,North,Texas,Henryfurt,6,1777.88,20,8533.82,1234.77,-320.3,29,No,0,"Howard, Castillo and Davis",mccartypenny@example.com,Credit Card,Returned
ORD1767,2025-03-14,2025-03-19,Erika Bates,CUST259,Corporate,Office Supplies,Notebook,PROD6245,North,Delaware,South Stephanie,10,3893.61,0,38936.1,3405.29,0.0,50,No,0,"Wilson, Terry and Bush",flarsen@example.net,Cash,Cancelled
ORD1768,2025-03-09,2025-03-13,Alyssa Adams,CUST318,Consumer,Office Supplies,Pen,PROD7929,East,Indiana,Brownmouth,5,3214.87,0,16074.35,1789.7,0.0,25,No,0,Leonard-Jenkins,qcoleman@example.org,Credit Card,Cancelled
ORD1769,2024-11-17,2024-11-20,Mr. Mark Williams,CUST994,Home Office,Groceries,Rice,PROD7876,South,New Hampshire,Walkerburgh,5,1001.98,0,5009.9,538.04,-390.65,48,No,0,"Harris, Garrett and Gould",david80@example.net,Bank Transfer,Returned
ORD1770,2024-05-09,2024-05-11,Ann Bush,CUST303,Corporate,Groceries,Fruits,PROD8790,South,Minnesota,Lake Brandonborough,7,1837.99,20,10292.74,1205.09,3544.24,35,No,0,Nichols-Galloway,oheath@example.com,Net Banking,Delivered
ORD1771,2026-01-05,2026-01-07,James Gutierrez,CUST179,Home Office,Office Supplies,Stapler,PROD6185,North,Oklahoma,North Barry,3,4492.86,5,12804.65,3144.01,0.0,7,Yes,45,Fischer PLC,masonlacey@example.org,Cash,Cancelled
ORD1772,2024-08-22,2024-08-25,Alexander Welch,CUST633,Home Office,Furniture,Sofa,PROD3059,West,Vermont,North Joseph,10,577.49,5,5486.15,461.0,0.0,26,No,0,Hess Group,vanderson@example.com,Net Banking,Pending
ORD1773,2026-02-21,2026-02-28,Benjamin Bowen,CUST270,Home Office,Groceries,Bread,PROD6703,South,Wisconsin,Smithside,4,4861.55,20,15556.96,4288.09,0.0,23,No,0,"Ellison, Davis and Chapman",mlee@example.com,Credit Card,Cancelled
ORD1774,2025-12-23,2025-12-26,Jose Johnson,CUST414,Home Office,Furniture,Sofa,PROD8471,West,Louisiana,Harrisview,7,1823.47,20,10211.43,1222.34,0.0,7,Yes,49,"Johnston, Bennett and Jordan",tammyhoffman@example.com,UPI,Cancelled
ORD1775,2024-11-29,2024-12-03,Kim Sanchez,CUST538,Corporate,Office Supplies,Calculator,PROD3664,West,Alaska,Lunastad,7,1496.64,15,8905.01,1127.93,2193.82,5,Yes,45,"Klein, Chavez and Lane",sandersjesse@example.com,Credit Card,Delivered
ORD1776,2025-04-28,2025-04-29,Maria Cook,CUST765,Consumer,Groceries,Milk,PROD9133,North,South Dakota,North Annborough,8,2566.47,0,20531.76,1968.7,-680.86,49,No,0,Watkins-Miller,ejensen@example.net,Cash,Returned
ORD1777,2025-11-05,2025-11-10,Paige Brown,CUST490,Consumer,Office Supplies,File Folder,PROD3038,East,New York,Robertmouth,8,2123.38,15,14438.98,1068.15,0.0,50,No,0,Johnson Ltd,rsavage@example.net,UPI,Cancelled
ORD1778,2024-10-02,2024-10-07,Rebecca Gardner,CUST390,Corporate,Electronics,Keyboard,PROD7794,South,Massachusetts,West Steven,1,4510.92,15,3834.28,2314.42,1867.02,9,Yes,45,Robertson-Trevino,morseronald@example.org,Bank Transfer,Delivered
ORD1779,2025-02-08,2025-02-15,Adam Meyer,CUST936,Home Office,Electronics,Keyboard,PROD3792,West,Delaware,East Samuel,4,2823.12,15,9598.61,1629.12,-1078.68,36,No,0,Williams Group,zjackson@example.net,Cash,Returned
ORD1780,2025-05-06,2025-05-08,Shane Barnes,CUST751,Corporate,Office Supplies,File Folder,PROD6212,South,Alabama,Davidport,7,1231.75,5,8191.14,864.32,-656.31,40,No,0,"Weeks, Rhodes and Mills",anne22@example.com,Bank Transfer,Returned
ORD1781,2025-06-03,2025-06-10,Rebekah Crane,CUST666,Consumer,Electronics,Monitor,PROD2527,North,Mississippi,Thomasborough,1,2243.36,20,1794.69,1259.02,787.47,36,No,0,Ho-Cortez,frankespinoza@example.com,Cash,Delivered
ORD1782,2024-04-30,2024-05-01,Christopher Ruiz,CUST860,Home Office,Office Supplies,File Folder,PROD6867,South,Alabama,Jacquelineborough,4,3297.36,5,12529.97,2040.3,0.0,46,No,0,"Davis, Ellis and Davis",ewheeler@example.com,Cash,Pending
ORD1783,2025-08-30,2025-09-06,Courtney Fuller,CUST366,Home Office,Furniture,Bookshelf,PROD2359,South,Illinois,Justinchester,1,3228.09,20,2582.47,2733.47,395.7,29,No,0,"Daniel, Richardson and Wang",ann31@example.net,Net Banking,Delivered
ORD1784,2024-08-19,2024-08-20,Daniel White,CUST209,Consumer,Electronics,Keyboard,PROD3959,North,Oregon,East Laurashire,2,2521.8,10,4539.24,2181.58,0.0,25,No,0,"Miranda, Rivera and Ingram",tammy97@example.org,Credit Card,Pending
ORD1785,2024-08-31,2024-09-04,David Robinson,CUST914,Consumer,Groceries,Milk,PROD8971,North,South Carolina,East Fred,4,3467.95,15,11791.03,2968.17,-444.71,11,No,0,Morris Inc,williamgonzales@example.net,Bank Transfer,Returned
ORD1786,2025-04-24,2025-04-25,Jonathan Wilson,CUST282,Home Office,Furniture,Office Chair,PROD6616,East,Oklahoma,Bennettfurt,8,4975.09,20,31840.58,3575.07,0.0,33,No,0,"Wells, Collins and Boyd",waremegan@example.org,Bank Transfer,Pending
ORD1787,2025-08-28,2025-08-29,Michelle Larsen,CUST297,Home Office,Furniture,Dining Table,PROD1377,South,Oklahoma,Henryview,4,4347.68,0,17390.72,3736.52,2444.64,20,No,0,"Martinez, Yoder and Pearson",anthonydiaz@example.com,UPI,Delivered
ORD1788,2025-12-12,2025-12-14,Monica Lewis,CUST185,Home Office,Office Supplies,Stapler,PROD5483,West,Oklahoma,South Neil,4,4770.82,10,17174.95,3736.67,0.0,29,No,0,"Cowan, Gonzalez and Ward",adamcollins@example.org,Cash,Cancelled
ORD1789,2026-03-31,2026-04-04,David Dorsey,CUST624,Corporate,Office Supplies,Stapler,PROD3833,South,Rhode Island,Arthurview,5,4813.17,0,24065.85,3530.26,0.0,10,No,0,"Mendoza, Williams and Dominguez",joshua09@example.org,UPI,Cancelled
ORD1790,2026-02-22,2026-02-28,Kaitlin Lawson,CUST599,Corporate,Groceries,Fruits,PROD5451,East,New Jersey,Thompsonside,10,627.04,15,5329.84,421.2,0.0,23,No,0,Johnson Inc,janicethompson@example.org,Credit Card,Cancelled
ORD1791,2024-06-26,2024-06-30,Ryan Brown,CUST271,Consumer,Electronics,Headphone,PROD7714,East,South Dakota,West Connorside,10,4150.76,20,33206.08,2660.23,11924.24,7,Yes,25,Lucero-Lee,cookemily@example.com,Bank Transfer,Delivered
ORD1792,2026-03-21,2026-03-25,Susan Matthews,CUST909,Consumer,Electronics,Monitor,PROD2190,South,Mississippi,Lake Richardton,6,1922.62,10,10382.15,1055.37,0.0,44,No,0,Lee PLC,jessicamiller@example.com,Credit Card,Cancelled
ORD1793,2024-05-27,2024-06-02,Craig Wagner,CUST436,Consumer,Groceries,Vegetables,PROD6268,South,Idaho,West Joshuastad,9,424.55,10,3438.86,314.47,0.0,6,Yes,37,Peterson PLC,knightsteven@example.org,Bank Transfer,Pending
ORD1794,2026-04-06,2026-04-12,Nicholas Lopez,CUST722,Home Office,Furniture,Dining Table,PROD7909,West,Pennsylvania,Port Garytown,6,4085.63,5,23288.09,2364.96,-1958.92,17,No,0,Little Group,wileysherry@example.com,Cash,Returned
ORD1795,2026-02-02,2026-02-03,Terri Hancock,CUST227,Corporate,Office Supplies,Calculator,PROD6355,West,West Virginia,West Brian,4,2924.43,10,10527.95,1483.08,5188.86,29,No,0,"Mitchell, Ramirez and Cunningham",mperez@example.com,Bank Transfer,Delivered
ORD1796,2026-03-10,2026-03-12,William Green,CUST961,Corporate,Furniture,Dining Table,PROD9642,North,New Hampshire,Christopherstad,6,3259.4,0,19556.4,2242.33,-1492.96,17,No,0,"Cox, Barton and Mills",benjamindavenport@example.com,Bank Transfer,Returned
ORD1797,2024-08-21,2024-08-28,Christine Park,CUST454,Corporate,Furniture,Dining Table,PROD6131,West,Minnesota,Jaredhaven,10,330.66,10,2975.94,257.45,-130.9,41,No,0,"Gallegos, Bauer and Davis",jonathanmcdonald@example.org,Credit Card,Returned
ORD1798,2026-04-09,2026-04-16,Matthew Lopez,CUST482,Home Office,Furniture,Office Chair,PROD4670,North,Florida,Willisstad,1,779.8,10,701.82,658.58,-15.85,5,Yes,26,"Gray, Chapman and Johnson",sotomisty@example.org,Bank Transfer,Returned
ORD1799,2024-08-24,2024-08-31,George Wong,CUST650,Consumer,Furniture,Bookshelf,PROD1705,North,Connecticut,West Kevin,1,4741.01,0,4741.01,2870.64,-288.0,10,No,0,Payne-Walton,dlamb@example.net,UPI,Returned
ORD1800,2025-07-14,2025-07-19,Monica Wells,CUST571,Consumer,Office Supplies,Stapler,PROD3424,West,Kansas,Jennifermouth,8,3374.35,20,21595.84,2399.28,-1449.37,17,No,0,Gregory-Evans,kathrynsantana@example.net,Bank Transfer,Returned
ORD1801,2024-07-15,2024-07-22,Raymond Finley,CUST848,Corporate,Office Supplies,Pen,PROD5322,East,Montana,East Williamport,2,1829.75,5,3476.52,1397.55,0.0,44,No,0,"Sanford, Bender and Gonzalez",davidcook@example.org,Credit Card,Pending
ORD1802,2024-07-02,2024-07-03,Ralph Solis,CUST606,Consumer,Office Supplies,Pen,PROD4541,West,New Jersey,Martintown,7,1020.8,0,7145.6,649.41,0.0,48,No,0,"Hernandez, Andrade and Turner",lopezmichaela@example.com,Bank Transfer,Cancelled
ORD1803,2024-07-02,2024-07-08,Brittany Peters,CUST564,Home Office,Office Supplies,Calculator,PROD2731,South,Wyoming,Adamburgh,4,4591.82,15,15612.19,4086.84,0.0,49,No,0,Garcia-Pierce,ehale@example.net,Cash,Pending
ORD1804,2025-02-09,2025-02-11,Michelle Hines,CUST170,Corporate,Groceries,Bread,PROD6032,North,Connecticut,Andersonberg,3,2358.68,0,7076.04,1882.25,0.0,1,Yes,48,Mejia-Villanueva,icarlson@example.org,Cash,Pending
ORD1805,2025-01-17,2025-01-19,Patrick Willis II,CUST373,Consumer,Groceries,Snacks,PROD9698,West,Rhode Island,Port Joe,6,1401.34,20,6726.43,747.79,-446.76,25,No,0,Morgan-Morrow,pmelendez@example.org,Net Banking,Returned
ORD1806,2024-08-08,2024-08-12,Mr. Eric Davis MD,CUST620,Corporate,Furniture,Sofa,PROD5466,East,Idaho,Hernandezport,2,340.76,15,579.29,270.15,-16.66,12,No,0,Leonard-Castillo,susan62@example.org,Cash,Returned
ORD1807,2025-02-26,2025-02-28,Sandra Marshall,CUST708,Corporate,Groceries,Vegetables,PROD8103,North,Colorado,Ginaville,1,3267.09,0,3267.09,1920.5,1346.59,2,Yes,38,"Huffman, Lara and Smith",david86@example.net,Bank Transfer,Delivered
ORD1808,2025-04-11,2025-04-13,Matthew Santiago,CUST167,Home Office,Furniture,Bookshelf,PROD4710,West,Nevada,West Ronaldville,7,2025.14,5,13467.18,1607.09,0.0,31,No,0,"Roman, Odonnell and Shaw",ijoseph@example.com,UPI,Cancelled
ORD1809,2024-07-18,2024-07-20,Veronica Schmidt,CUST904,Consumer,Electronics,Keyboard,PROD5718,North,Missouri,East Adamshire,2,1006.89,20,1611.02,695.46,0.0,44,No,0,Gonzalez-Hess,dgraham@example.com,UPI,Cancelled
ORD1810,2024-05-23,2024-05-25,John Richardson,CUST422,Home Office,Furniture,Study Table,PROD4069,East,Rhode Island,Johnnymouth,8,794.98,0,6359.84,609.28,-247.81,11,No,0,"Phillips, Fuentes and Daniels",kellybutler@example.com,Bank Transfer,Returned
ORD1811,2024-12-31,2025-01-01,Andrew Rodriguez,CUST274,Home Office,Furniture,Dining Table,PROD6769,West,Washington,New Joannabury,10,104.93,5,996.84,72.3,309.99,1,Yes,38,Miller Inc,jessicaschultz@example.com,Bank Transfer,Delivered
ORD1812,2026-03-17,2026-03-24,Wesley Barker,CUST333,Home Office,Office Supplies,Notebook,PROD2538,North,Kansas,Williamsmouth,5,4039.07,10,18175.82,2750.79,0.0,34,No,0,Johnson-Lynch,reyestina@example.org,Bank Transfer,Cancelled
ORD1813,2025-01-10,2025-01-16,Nicole Henderson,CUST598,Corporate,Electronics,Mouse,PROD1222,East,Alaska,Lake Jonathan,5,3579.77,20,14319.08,2898.94,-333.75,43,No,0,"Newton, Miller and Gaines",leonashley@example.com,Net Banking,Returned
ORD1814,2025-08-14,2025-08-20,Sarah Sanchez,CUST755,Consumer,Office Supplies,File Folder,PROD4608,South,Arkansas,Ashleyborough,6,2539.38,5,14474.47,1856.37,-669.17,47,No,0,Hill-Barker,joshuapowers@example.net,Credit Card,Returned
ORD1815,2025-02-26,2025-02-28,Megan Nelson,CUST486,Home Office,Furniture,Bookshelf,PROD9927,West,Nebraska,North Kimberly,9,957.27,10,7753.89,818.66,-244.57,17,No,0,"Anderson, Adams and George",colton30@example.net,Bank Transfer,Returned
ORD1816,2024-12-31,2025-01-02,Logan Chandler,CUST142,Home Office,Electronics,Headphone,PROD3014,West,Rhode Island,Matthewsmouth,8,2876.65,10,20711.88,1770.19,7966.51,31,No,0,"Price, Spears and Smith",luis72@example.com,UPI,Delivered
ORD1817,2026-02-15,2026-02-19,Christine Wolfe,CUST797,Consumer,Electronics,Headphone,PROD3664,East,Utah,Scottton,8,1512.47,10,10889.78,765.67,5376.96,13,No,0,"Phelps, Faulkner and Welch",christopher85@example.com,Bank Transfer,Delivered
ORD1818,2024-12-05,2024-12-12,Jocelyn Mcdonald,CUST707,Consumer,Furniture,Sofa,PROD6010,North,Georgia,New Michael,7,1826.05,0,12782.35,949.47,0.0,22,No,0,Perry-Hubbard,angela73@example.com,Bank Transfer,Pending
ORD1819,2026-04-08,2026-04-15,Jamie Rush,CUST979,Home Office,Office Supplies,Pen,PROD5434,South,Delaware,South Jefferyville,4,2217.05,0,8868.2,1366.41,3402.56,30,No,0,"Roberts, Hancock and Wang",wpierce@example.org,Bank Transfer,Delivered
ORD1820,2025-03-13,2025-03-15,Diana Townsend,CUST931,Home Office,Groceries,Fruits,PROD7539,North,South Dakota,Lake Nicolemouth,5,4608.95,20,18435.8,2877.34,-1633.15,20,No,0,"Nichols, Myers and Trevino",ssherman@example.com,Net Banking,Returned
ORD1821,2024-08-22,2024-08-24,Cassandra Roberts,CUST799,Consumer,Electronics,Monitor,PROD7820,South,Ohio,Kathrynburgh,5,1594.48,10,7175.16,1158.65,-410.22,24,No,0,"Solomon, Reyes and Delgado",ojenkins@example.org,Cash,Returned
ORD1822,2025-08-16,2025-08-17,Leonard Gordon,CUST241,Home Office,Groceries,Snacks,PROD6132,East,Colorado,Doughertymouth,8,1835.55,15,12481.74,1226.52,-796.21,35,No,0,"Wright, Hudson and Kennedy",craneandrew@example.net,Credit Card,Returned
ORD1823,2026-03-10,2026-03-17,Jean Dixon,CUST531,Consumer,Office Supplies,Calculator,PROD5954,South,Illinois,South Miguel,10,2609.81,5,24793.19,1953.07,0.0,3,Yes,44,Thompson Ltd,marcuscarter@example.org,Cash,Cancelled
ORD1824,2024-09-30,2024-10-02,Judy Sutton,CUST512,Home Office,Furniture,Sofa,PROD9487,West,New Hampshire,Port Gregory,1,514.83,10,463.35,428.32,77.86,21,No,0,Porter-Rodriguez,monica23@example.com,Net Banking,Delivered
ORD1825,2025-11-04,2025-11-05,Adriana Johnson,CUST941,Corporate,Groceries,Snacks,PROD6428,North,Utah,Camachofort,2,3728.32,20,5965.31,2966.79,1218.45,44,No,0,Jones-Butler,nicole81@example.net,UPI,Delivered
ORD1826,2025-12-17,2025-12-22,Virginia Espinoza,CUST247,Home Office,Groceries,Bread,PROD4662,South,New Hampshire,Careyton,5,3178.37,0,15891.85,2613.4,0.0,7,Yes,22,Cain-Clayton,coxjennifer@example.net,Credit Card,Pending
ORD1827,2025-08-24,2025-08-26,Jessica Martinez,CUST718,Consumer,Furniture,Study Table,PROD4347,North,Georgia,Katherineshire,8,220.82,20,1413.25,149.61,455.74,7,Yes,29,Bowen LLC,jdouglas@example.org,Cash,Delivered
ORD1828,2025-12-31,2026-01-04,Mr. Gary Benson,CUST288,Consumer,Electronics,Headphone,PROD8194,North,New Jersey,Goodwinview,7,816.61,0,5716.27,468.67,0.0,10,No,0,Phillips-Wallace,klyons@example.com,Net Banking,Pending
ORD1829,2025-07-28,2025-08-03,Charles Boyd,CUST816,Home Office,Office Supplies,File Folder,PROD8871,East,Alaska,West Anna,5,3370.92,20,13483.68,2350.16,0.0,25,No,0,"Carter, Duffy and Moore",thomas74@example.org,Cash,Cancelled
ORD1830,2025-11-21,2025-11-27,Betty Lawson,CUST919,Consumer,Groceries,Fruits,PROD7960,South,Missouri,Danatown,1,1488.77,0,1488.77,1080.38,408.39,37,No,0,Aguilar and Sons,greenjennifer@example.net,Bank Transfer,Delivered
ORD1831,2026-02-27,2026-02-28,Jennifer Montgomery MD,CUST760,Home Office,Groceries,Milk,PROD6811,South,Minnesota,New Melissa,8,4423.88,15,30082.38,2701.94,0.0,22,No,0,Mills-Gray,hwong@example.com,Net Banking,Pending
ORD1832,2024-09-06,2024-09-13,Mr. Michael Brown,CUST981,Home Office,Office Supplies,Stapler,PROD9602,West,Iowa,Jamieberg,9,407.55,5,3484.55,261.14,0.0,29,No,0,Franklin-Daniel,santosmichael@example.com,UPI,Cancelled
ORD1833,2025-07-09,2025-07-12,Susan Larsen,CUST903,Home Office,Electronics,Mouse,PROD2117,West,North Dakota,Lake James,7,4816.52,20,26972.51,3677.84,0.0,8,Yes,42,"Johnson, Sims and Crane",nelsonsuzanne@example.net,Bank Transfer,Cancelled
ORD1834,2025-06-14,2025-06-19,Tracy Brown,CUST694,Corporate,Groceries,Milk,PROD1736,North,Oregon,East Jonathan,3,1235.35,0,3706.05,864.47,-183.29,14,No,0,"White, Mayer and Mathews",hannahbryant@example.org,UPI,Returned
ORD1835,2025-08-09,2025-08-10,Donald Paul,CUST278,Home Office,Groceries,Rice,PROD7882,North,Washington,East Alexandraton,1,3098.33,0,3098.33,1595.54,1502.79,28,No,0,Perez PLC,imarshall@example.org,Bank Transfer,Delivered
ORD1836,2024-12-26,2024-12-31,Angel Mendoza,CUST746,Consumer,Office Supplies,Stapler,PROD2763,West,New Hampshire,South Jamesside,7,752.76,20,4215.46,543.93,0.0,16,No,0,"Lewis, Freeman and Hudson",hcallahan@example.net,Cash,Pending
ORD1837,2026-03-12,2026-03-16,Marvin Chapman,CUST795,Corporate,Office Supplies,Notebook,PROD3655,West,South Dakota,Gayview,9,4062.49,5,34734.29,2171.02,16172.07,40,No,0,Guzman-Vasquez,markwebb@example.com,Credit Card,Delivered
ORD1838,2025-09-06,2025-09-08,Sean Wright,CUST134,Consumer,Furniture,Bookshelf,PROD7685,North,Louisiana,Connieville,6,1007.99,20,4838.35,704.05,0.0,36,No,0,Freeman LLC,lsimpson@example.org,Cash,Pending
ORD1839,2025-12-04,2025-12-09,Eric Schaefer,CUST460,Corporate,Office Supplies,Pen,PROD8190,West,New Hampshire,Danaside,7,4382.49,20,24541.94,2328.23,0.0,6,Yes,23,Lee Inc,jasonshaw@example.com,Cash,Cancelled
ORD1840,2025-12-09,2025-12-11,Ashley Evans,CUST152,Home Office,Electronics,Laptop,PROD4670,East,South Carolina,New Emily,5,2013.09,10,9058.9,1061.26,0.0,18,No,0,Moore-Miranda,melissabishop@example.org,Credit Card,Pending
ORD1841,2024-12-31,2025-01-05,Veronica Valdez,CUST689,Consumer,Electronics,Mouse,PROD1928,North,Nebraska,Jeremyview,10,2407.8,10,21670.2,1833.04,5172.84,21,No,0,Michael-Davenport,dustin55@example.net,Cash,Delivered
ORD1842,2024-12-23,2024-12-26,Jeffery Long,CUST305,Corporate,Furniture,Study Table,PROD4346,East,Nebraska,Port Shelbyton,1,1254.52,0,1254.52,1031.55,222.97,22,No,0,Gomez-Trujillo,bwang@example.net,Credit Card,Delivered
ORD1843,2024-09-27,2024-10-01,Mitchell Phillips,CUST712,Home Office,Furniture,Dining Table,PROD8844,South,Mississippi,West Ronaldfurt,5,3644.32,0,18221.6,1874.06,0.0,41,No,0,Grant-Stevenson,christinaalexander@example.com,Bank Transfer,Pending
ORD1844,2024-07-14,2024-07-18,Christopher Sharp,CUST589,Corporate,Office Supplies,Pen,PROD1906,North,Washington,Craneton,4,2717.51,15,9239.53,2100.03,2099.43,35,No,0,"Price, Moyer and Mccarthy",joshualawson@example.com,Cash,Delivered
ORD1845,2024-06-08,2024-06-09,Mark Hill,CUST496,Corporate,Office Supplies,File Folder,PROD7993,South,Mississippi,Mcleanville,2,2245.97,20,3593.55,2005.68,0.0,22,No,0,Taylor-Brady,tiffany62@example.org,UPI,Cancelled
ORD1846,2025-07-25,2025-07-28,Curtis Miller,CUST547,Consumer,Office Supplies,Notebook,PROD2507,North,Kansas,Ashleyview,4,2124.02,20,6796.86,1544.63,1854.05,46,No,0,"Schmidt, Carter and Johnson",harrellholly@example.net,UPI,Delivered
ORD1847,2024-12-22,2024-12-29,Heather Mejia,CUST158,Consumer,Furniture,Study Table,PROD8185,South,West Virginia,East Manuel,5,314.23,10,1414.04,232.83,0.0,18,No,0,Murray LLC,ericapadilla@example.com,UPI,Pending
ORD1848,2025-08-04,2025-08-09,Allison Wilson,CUST507,Corporate,Furniture,Office Chair,PROD2251,East,Nebraska,Fosterfort,9,1108.72,10,8980.63,952.45,0.0,28,No,0,Decker Inc,allen60@example.net,Bank Transfer,Pending
